N,beta1,beta2,beta3,cor_xm,rel,method,par,bias,rmse,rse_bias,std_bias,REPLICATIONS,N_lab,beta1_lab,beta2_lab,beta3_lab,cor_xm_lab,rel_lab
100,1,0.9,0.85,0.3,0.8,tspa,yx,0.012916749034810403,0.11718234583777065,-0.030915743116639804,0.11062597406000846,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.8
100,1,0.9,0.85,0.3,0.8,upi,yint,-1.770401055309194e-4,0.13833281791454846,-0.21881710449042524,-0.0012766102644165439,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.8
100,1,0.9,0.85,0.3,0.8,upi,ym,-6.01536821289052e-4,0.1339388018720149,-0.15810275335211732,-0.004479935148122028,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.8
100,1,0.9,0.85,0.3,0.8,upi,yx,0.015296850613774325,0.12153751669006235,-0.06260092717451116,0.12655245637415247,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.8
100,1,0.9,0.85,0.3,0.9,rapi,yint,-7.100084483705583e-5,0.11649829065117923,-0.14479448339621692,-6.07932812131983e-4,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.9
100,1,0.9,0.85,0.3,0.9,rapi,ym,-0.006053111727660138,0.11153555498586798,-0.1020896322158551,-0.054214743467111304,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.9
100,1,0.9,0.85,0.3,0.9,rapi,yx,0.011333383311481753,0.111108290978451,-0.09443399997067503,0.102281201437465,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.9
100,1,0.9,0.85,0.3,0.9,tspa,yint,-0.0016061003061472179,0.11589920618784205,-0.14994521236285885,-0.013824373157788013,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.9
100,1,0.9,0.85,0.3,0.9,tspa,ym,-0.007442734932367293,0.11107817932080846,-0.10293694290897482,-0.06698729470911984,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.9
100,1,0.9,0.85,0.3,0.9,tspa,yx,0.01038858982175028,0.11071223331864392,-0.09729726690134144,0.0940140893791594,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.9
100,1,0.9,0.85,0.3,0.9,upi,yint,-8.455963632451214e-4,0.12254279896766794,-0.19302099138966466,-0.00688330781167007,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.9
100,1,0.9,0.85,0.3,0.9,upi,ym,-0.00587272449054195,0.11136109597895483,-0.09102269839934096,-0.05267716749419006,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.9
100,1,0.9,0.85,0.3,0.9,upi,yx,0.011043895604329642,0.11159341848778448,-0.08719960163668328,0.0992047600020991,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.9
100,1,0.9,0.85,0.6,0.7,rapi,yint,0.04529951892983285,0.16414407749327808,-0.0727544824513332,0.28640588403574857,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.7
100,1,0.9,0.85,0.6,0.7,rapi,ym,-0.032946910849541204,0.18470594141311758,0.06285304120794222,-0.1808284617526495,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.7
100,1,0.9,0.85,0.6,0.7,rapi,yx,0.03416243565272296,0.20545466022963643,-0.0438406453779685,0.16820257578050687,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.7
100,1,0.9,0.85,0.6,0.7,tspa,yint,0.029378703257992717,0.1420835585111548,-0.04777316664158382,0.2108087223281054,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.7
100,1,0.9,0.85,0.6,0.7,tspa,ym,-0.04282349264352093,0.17592884447749316,0.05096599825514603,-0.25033381374283686,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.7
100,1,0.9,0.85,0.6,0.7,tspa,yx,0.03440686495612186,0.19754781587987616,-0.07710583240647506,0.17643046472232682,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.7
100,1,0.9,0.85,0.6,0.7,upi,yint,0.014766531338683815,0.18093659909995877,-0.3476418957097792,0.08167981529656741,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.7
100,1,0.9,0.85,0.6,0.7,upi,ym,-0.03736526906023403,0.19397369741447745,-0.048645337468115835,-0.19581578280838935,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.7
100,1,0.9,0.85,0.6,0.7,upi,yx,0.04001612428242811,0.21086503063918935,-0.13069975337484285,0.19279973911291168,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.7
100,1,0.9,0.85,0.6,0.8,rapi,yint,0.009800136045827395,0.12222421815230097,-0.16470612324738487,0.08023926537616788,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.8
100,1,0.9,0.85,0.6,0.8,rapi,ym,-0.008658335927343986,0.16282119010117974,-0.10288507981520267,-0.05311900893919907,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.8
100,1,0.9,0.85,0.6,0.8,rapi,yx,0.0036788490716333487,0.15444217064632193,-0.058746695261423176,0.023767355349537993,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.8
100,1,0.9,0.85,0.6,0.8,tspa,yint,-4.5940479804252557e-4,0.11880893087588408,-0.17643924131049327,-0.0038571029074142608,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.8
100,1,0.9,0.85,0.6,0.8,tspa,ym,-0.012906104268035255,0.16027142177284948,-0.11111280749007235,-0.08058668705654036,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.8
100,1,0.9,0.85,0.6,0.8,tspa,yx,0.0036464671565693625,0.15108348164590663,-0.06195771442122511,0.024082046557079063,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.8
100,1,0.9,0.85,0.6,0.8,upi,yint,0.02612678977843079,0.14821373684965797,-0.29288181169095673,0.178633866090148,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.8
100,1,0.9,0.85,0.6,0.8,upi,ym,-0.009072036102805036,0.16280854256501495,-0.12691050475724774,-0.0556691259681384,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.8
100,1,0.9,0.85,0.6,0.8,upi,yx,0.003935410900141695,0.15237823947030893,-0.0683877796402379,0.025770542516673954,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.8
100,1,0.9,0.85,0.6,0.9,rapi,yint,0.012257467985142908,0.09390238370516941,-0.08714000429932511,0.131331100618639,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.9
100,1,0.9,0.85,0.6,0.9,rapi,ym,-0.009873762645200797,0.11813974770151599,0.02225828956097775,-0.08366047078168855,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.9
100,1,0.9,0.85,0.6,0.9,rapi,yx,0.025012252032570414,0.12888320541693765,-0.04955735920983251,0.19733511683608929,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.9
100,1,0.9,0.85,0.6,0.9,tspa,yint,0.010051326096597766,0.092013455720149,-0.08039067439859093,0.10962013450739229,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.9
100,1,0.9,0.85,0.6,0.9,tspa,ym,-0.011634891886939296,0.11545026007267392,0.03765300211017286,-0.10104054077780424,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.9
100,1,0.9,0.85,0.6,0.9,tspa,yx,0.026102350117569856,0.12636852551299324,-0.03740151016748361,0.21058162814614315,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.9
100,1,0.9,0.85,0.6,0.9,upi,yint,0.045698734923428665,0.1217525315211461,-0.16116519784366024,0.4039345954061692,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.9
100,1,0.9,0.85,0.6,0.9,upi,ym,-0.010300110764384121,0.1168181576405255,0.036413541033749164,-0.0882953543719911,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.9
100,1,0.9,0.85,0.6,0.9,upi,yx,0.027069816794140226,0.1278707429002558,-0.03291216494928584,0.21606381275533104,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.9
500,1,0.9,0.75,0,0.7,rapi,yint,0.006786447862841436,0.07563544581394081,-0.0829293385863924,0.089863628655157,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0,Reliability == 0.7
500,1,0.9,0.75,0,0.7,rapi,ym,-7.513587496226978e-5,0.06588046439124881,-0.17754636162906412,-0.0011376338846694153,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0,Reliability == 0.7
500,1,0.9,0.75,0,0.7,rapi,yx,0.01110624949627016,0.054831200140398176,0.014660142979112889,0.20632327805205875,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0,Reliability == 0.7
500,1,0.9,0.75,0,0.7,tspa,yint,0.00316233388959404,0.07374369956748741,-0.07855850149805421,0.04281481065406278,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0,Reliability == 0.7
500,1,0.9,0.75,0,0.7,tspa,ym,-0.0019246434390570184,0.0662264839284992,-0.19051056156503776,-0.029001041838607165,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0,Reliability == 0.7
500,1,0.9,0.75,0,0.7,tspa,yx,0.008437315228662772,0.05330161903630198,0.02363287257584612,0.15991374162331107,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0,Reliability == 0.7
500,1,0.9,0.75,0,0.7,upi,yint,-0.02357706159547517,0.07536344927962714,-0.17125563627741858,-0.3285536793891486,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0,Reliability == 0.7
500,1,0.9,0.75,0,0.7,upi,ym,1.4395916412235477e-4,0.06640404803403094,-0.20454131515711904,0.002162506005504204,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0,Reliability == 0.7
500,1,0.9,0.75,0,0.7,upi,yx,0.00966933344367791,0.05298691696556646,0.016755789836725432,0.18513723184154968,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0,Reliability == 0.7
500,1,0.9,0.75,0,0.8,rapi,yint,-6.213265366794443e-4,0.06251730911606973,-0.11490941095613139,-0.009914084487304192,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0,Reliability == 0.8
500,1,0.9,0.75,0,0.8,rapi,ym,0.0021658831451550407,0.05248885976748672,-0.0829701333280578,0.04119547105153743,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0,Reliability == 0.8
500,1,0.9,0.75,0,0.8,rapi,yx,-0.0032297072219713975,0.0505606945349148,-0.04591372397486304,-0.06384832656424166,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0,Reliability == 0.8
500,1,0.9,0.75,0,0.8,tspa,yint,-0.0011711226715482375,0.06329571955296974,-0.13310452630667846,-0.018459245176640958,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0,Reliability == 0.8
500,1,0.9,0.75,0,0.8,tspa,ym,0.0017013478339327434,0.05254545867888476,-0.08923873980572083,0.032314484797217116,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0,Reliability == 0.8
500,1,0.9,0.75,0,0.8,tspa,yx,-0.0036672942218544057,0.05010522655844218,-0.04175313800811542,-0.07320498556487538,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0,Reliability == 0.8
500,1,0.9,0.75,0,0.8,upi,yint,-0.014930962038077413,0.05899552247193903,-0.09211846775201116,-0.260948366996891,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0,Reliability == 0.8
500,1,0.9,0.75,0,0.8,upi,ym,0.0026843847164111046,0.05271984608155256,-0.0873617025591229,0.05085643095800832,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0,Reliability == 0.8
500,1,0.9,0.75,0,0.8,upi,yx,-0.0025187358505903363,0.05014162576504295,-0.03994928111431717,-0.05017003135723207,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0,Reliability == 0.8
500,1,0.9,0.75,0,0.9,rapi,yint,-0.0085847448088583,0.049791877372273884,-0.037104036482572766,-0.1745955826984864,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0,Reliability == 0.9
500,1,0.9,0.75,0,0.9,rapi,ym,-0.005416330214444382,0.042365015615178823,0.039081087392536684,-0.12858431321557126,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0,Reliability == 0.9
500,1,0.9,0.75,0,0.9,rapi,yx,0.0024948560773854185,0.04902529500071459,-0.10824217434920813,0.05082763458764648,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0,Reliability == 0.9
500,1,0.9,0.75,0,0.9,tspa,yint,-0.009051645320346162,0.04934830146521342,-0.030462357879158075,-0.18612226892871717,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0,Reliability == 0.9
500,1,0.9,0.75,0,0.9,tspa,ym,-0.0054480475925673495,0.042392588327256,0.036499744719036054,-0.12926436740479752,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0,Reliability == 0.9
500,1,0.9,0.75,0,0.9,tspa,yx,0.0020459354786094715,0.04890445588867309,-0.10813406793634706,0.041767206171104146,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0,Reliability == 0.9
500,1,0.9,0.75,0,0.9,upi,yint,-0.017567079745216336,0.053866673486303,-0.09772071374075542,-0.3441188764803789,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0,Reliability == 0.9
500,1,0.9,0.75,0,0.9,upi,ym,-0.005529011611824168,0.042362130433635965,0.05472242443515407,-0.13131435310868855,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0,Reliability == 0.9
500,1,0.9,0.75,0,0.9,upi,yx,0.002516063198872815,0.04874712462240561,-0.08907136364227641,0.05155411654053195,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0,Reliability == 0.9
500,1,0.9,0.75,0.3,0.7,rapi,yint,0.005765298458037428,0.07317150809937668,-0.13904924971881993,0.07883945354204182,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.7
500,1,0.9,0.75,0.3,0.7,rapi,ym,-0.00628848653030604,0.06359245252962939,-0.10113854562255287,-0.09912563192366014,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.7
500,1,0.9,0.75,0.3,0.7,rapi,yx,0.003051782045884973,0.06124146379773621,-0.07162668205022948,0.049769054158090444,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.7
500,1,0.9,0.75,0.3,0.7,tspa,yint,0.0031586026214566717,0.07245473807123642,-0.14573102314285247,0.04352640624348317,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.7
500,1,0.9,0.75,0.3,0.7,tspa,ym,-0.006738752573899253,0.06302536635514985,-0.10086489088052841,-0.10726855568678176,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.7
500,1,0.9,0.75,0.3,0.7,tspa,yx,3.562168346613953e-4,0.059057420110151575,-0.04968814495324636,0.006016714576096876,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.7
500,1,0.9,0.75,0.3,0.7,upi,yint,-0.007242951458185745,0.07057626728168229,-0.1863624374925278,-0.10291236736039225,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.7
500,1,0.9,0.75,0.3,0.7,upi,ym,-0.005492793416424644,0.062387201297021654,-0.10560448040886627,-0.088165589371221,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.7
500,1,0.9,0.75,0.3,0.7,upi,yx,0.0021406330207618166,0.05863113333920668,-0.054034546069995804,0.03644308386605566,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.7
500,1,0.9,0.75,0.3,0.8,rapi,yint,0.0036944729938609066,0.05560109173714638,-0.06846731790346394,0.06642652936580579,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.8
500,1,0.9,0.75,0.3,0.8,rapi,ym,0.0030627458883168194,0.0549330136347608,-0.0927006648219546,0.05570127557991284,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.8
500,1,0.9,0.75,0.3,0.8,rapi,yx,-8.90617686657895e-4,0.05154079763026202,-0.03441285342946865,-0.0172391785991028,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.8
500,1,0.9,0.75,0.3,0.8,tspa,yint,0.002518390226130909,0.05608195545388421,-0.08685501312636124,0.04483836195665947,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.8
500,1,0.9,0.75,0.3,0.8,tspa,ym,0.0028782435212533863,0.05460480252832177,-0.0927236900502103,0.05265169961579367,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.8
500,1,0.9,0.75,0.3,0.8,tspa,yx,-0.001964620374993855,0.051549656103008885,-0.039815177082513364,-0.03804346274454515,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.8
500,1,0.9,0.75,0.3,0.8,upi,yint,-0.002536438175469395,0.05513374398226994,-0.09597139172380298,-0.04593866924992555,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.8
500,1,0.9,0.75,0.3,0.8,upi,ym,0.004100149859786569,0.054161726661351134,-0.08094444161455616,0.07572979379239626,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.8
500,1,0.9,0.75,0.3,0.8,upi,yx,-0.0025320479051680568,0.05090811099997487,-0.024557954917314162,-0.04967459408933062,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.8
500,1,0.9,0.75,0.3,0.9,rapi,yint,0.00254791896115821,0.046133722604445954,-0.06781384145878167,0.0551749584687673,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.9
500,1,0.9,0.75,0.3,0.9,rapi,ym,0.0014431706148257805,0.04768883173020999,-0.06461210898532865,0.03020031616736493,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.9
500,1,0.9,0.75,0.3,0.9,rapi,yx,7.13077565045439e-5,0.043999253129644283,0.015226014728327852,0.0016166037391589462,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.9
500,1,0.9,0.75,0.3,0.9,tspa,yint,0.0020779423628060957,0.046262645964607614,-0.07302908212518588,0.04484903455479852,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.9
500,1,0.9,0.75,0.3,0.9,tspa,ym,0.0010332401922982664,0.04760784169193247,-0.06531362580223943,0.02165392584022286,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.9
500,1,0.9,0.75,0.3,0.9,tspa,yx,-8.946392125337252e-5,0.04375437588320022,0.01858711791283385,-0.002039571263857561,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.9
500,1,0.9,0.75,0.3,0.9,upi,yint,0.008689774278672147,0.05062373658987323,-0.11324228654293045,0.17380420117982606,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.9
500,1,0.9,0.75,0.3,0.9,upi,ym,0.001262654482376032,0.047853354165644034,-0.054253095604118395,0.026329033391719717,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.9
500,1,0.9,0.75,0.3,0.9,upi,yx,8.620840896400833e-5,0.043938636677102565,0.030999756651714838,0.0019571108683252712,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.9
500,1,0.9,0.75,0.6,0.7,rapi,yint,0.01183230357388919,0.05955722341182026,-0.11495668963094763,0.20220457983261989,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.6,Reliability == 0.7
500,1,0.9,0.75,0.6,0.7,rapi,ym,2.9157261437676304e-4,0.07378979538144242,0.018985800034405864,0.0039415347129545565,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.6,Reliability == 0.7
500,1,0.9,0.75,0.6,0.7,rapi,yx,9.025012488451771e-4,0.0749300344658107,0.0016179486782341712,0.012015308438704783,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.6,Reliability == 0.7
500,1,0.9,0.75,0.6,0.7,tspa,yint,0.008750375495039197,0.05634450527519493,-0.08643342387596498,0.15681518581465653,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.6,Reliability == 0.7
500,1,0.9,0.75,0.6,0.7,tspa,ym,-0.00346628569559337,0.07160155072947393,0.03572884388274322,-0.048346269767023435,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.6,Reliability == 0.7
500,1,0.9,0.75,0.6,0.7,tspa,yx,0.0016332635670320414,0.07308262118189865,0.012119199154667637,0.02229780837162872,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.6,Reliability == 0.7
500,1,0.9,0.75,0.6,0.7,upi,yint,0.04003409992347379,0.07345544923406279,-0.12834026230824314,0.6484129561364966,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.6,Reliability == 0.7
500,1,0.9,0.75,0.6,0.7,upi,ym,-7.911974059584592e-4,0.07117774275651682,0.0336379377598357,-0.011088658700126885,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.6,Reliability == 0.7
500,1,0.9,0.75,0.6,0.7,upi,yx,0.0017038568086769925,0.07257266291416693,0.012146796807617877,0.023425631270017504,200,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.6,Reliability == 0.7
