N,beta1,beta2,beta3,cor_xm,rel,method,par,coverage,rmse,rse_bias,std_bias,REPLICATIONS,N_lab,beta1_lab,beta2_lab,beta3_lab,cor_xm_lab,rel_lab
250,1,0.9,0.75,0,0.8,upi,yint,0.877,0.0994242392417012,-0.1187548314225767,-0.25125276849564937,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0,Reliability == 0.8
250,1,0.9,0.75,0,0.9,rapi,yint,0.946,0.07317623387107337,-0.018734119885313483,0.06416322126536671,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0,Reliability == 0.9
250,1,0.9,0.75,0,0.9,tspa,yint,0.943,0.07123099445303059,-0.01852942210715458,-0.03281331815918148,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0,Reliability == 0.9
250,1,0.9,0.75,0,0.9,upi,yint,0.923,0.07427277448803732,-0.038209958335172156,-0.2359408623915151,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0,Reliability == 0.9
250,1,0.9,0.75,0.3,0.7,rapi,yint,0.9485,0.11869706615943196,-0.0867383835563309,0.28578643239386203,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.7
250,1,0.9,0.75,0.3,0.7,tspa,yint,0.9415,0.10792174503303631,-0.09821478180405341,0.12644297483430866,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.7
250,1,0.9,0.75,0.3,0.7,upi,yint,0.8069999999999999,0.1853244911789926,-0.39267628229426377,-0.11473953392311352,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.7
250,1,0.9,0.75,0.3,0.8,rapi,yint,0.953,0.08122886448790223,-0.01000655185860111,0.14522161756587432,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.8
250,1,0.9,0.75,0.3,0.8,tspa,yint,0.951,0.07611923199248458,0.0033703880438331613,0.01154111838637498,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.8
250,1,0.9,0.75,0.3,0.8,upi,yint,0.873,0.09198773221719919,-0.11028412909406116,-0.27403507790810117,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.8
