N,beta1,beta2,beta3,cor_xm,rel,method,par,coverage,rmse,rse_bias,std_bias,REPLICATIONS,N_lab,beta1_lab,beta2_lab,beta3_lab,cor_xm_lab,rel_lab
100,1,0.9,0.8,0.3,0.7,upi,yint,0.795,0.5875309770337852,-0.45992817670983377,0.03121898467010795,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.7
100,1,0.9,0.8,0.3,0.8,rapi,yint,0.9465,0.18029273898217194,-0.1988689687254609,0.1647681411803342,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.8
100,1,0.9,0.8,0.3,0.8,tspa,yint,0.9385,0.13990326229371716,-0.09092148085995821,0.043755323752569644,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.8
100,1,0.9,0.8,0.3,0.8,upi,yint,0.867,0.2306419415758722,-0.3292357520705619,-0.04869488478832754,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.8
100,1,0.9,0.8,0.3,0.9,rapi,yint,0.956,0.10758446936803581,0.0153961575646131,0.0706904269111972,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.9
100,1,0.9,0.8,0.3,0.9,tspa,yint,0.95,0.10457973869425857,0.009499179785564582,-0.018179937961943206,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.9
100,1,0.9,0.8,0.3,0.9,upi,yint,0.9355,0.11165731902912163,-0.032223345265182335,-0.10756285588631422,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.9
100,1,0.9,0.8,0.6,0.7,rapi,yint,0.9635,0.6264549811673092,0.22005763589924499,0.09342736208520083,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.7
100,1,0.9,0.8,0.6,0.7,tspa,yint,0.9505,0.17924330222447202,-0.15163617128431428,0.13112014540671055,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.7
100,1,0.9,0.8,0.6,0.7,upi,yint,0.8195,0.31655775638589756,-0.3155463414095314,0.001101918149444323,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.7
