N,beta1,beta2,beta3,cor_xm,rel,method,par,convergence_rate,coverage,MAD,MeanSE,MedianSE,outlier_se,raw_bias,raw_rse_bias,rmse,SD,std_bias,stdMed_bias,stdMed_rse_bias,trim_bias,trim_rse_bias,REPLICATIONS,N_lab,beta1_lab,beta2_lab,beta3_lab,cor_xm_lab,rel_lab
500,1,0.9,0.75,0,0.9,tspa,yint,1,0.9515,0.04807221074170567,0.04656686089858925,0.04633314935089334,1.05,0.001277851323398817,-0.013771488190443715,0.04722259762909747,0.04721711078211198,0.027063310360000117,0.025453493963654907,-0.036176022778656836,8.830016297071697e-4,-0.016930946593539886,2000,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0,Reliability == 0.9
500,1,0.9,0.75,0,0.9,upi,yint,1,0.9485,0.05102784563669436,0.05010837184011126,0.04973276526850988,1.5,0.0018829372799176803,-0.009209558858291444,0.05059654087243194,0.05057413733460159,0.037231228828680664,0.008730168919926869,-0.025379875478285574,0.0011544205490063297,-0.014983825467486445,2000,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0,Reliability == 0.9
500,1,0.9,0.75,0.3,0.7,rapi,yint,1,0.963,0.06589701832662709,0.07528647581254676,0.07271237686470891,3.85,0.010903658769178091,0.08184736760888156,0.07042250174107603,0.06959066321799745,0.1566827827897206,0.11359872315120788,0.10342438415499489,0.008358563071429626,0.04628926575693382,2000,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.7
500,1,0.9,0.75,0.3,0.7,tspa,yint,1,0.931,0.06462765613319749,0.061570695942835825,0.06031696842256397,2.9000000000000004,0.005009452690398749,-0.08548373940196641,0.0674952938921651,0.0673259717684764,0.07440594704856984,0.032826912898469535,-0.0667003566050608,0.002802809329922884,-0.10344113143927347,2000,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.7
500,1,0.9,0.75,0.3,0.7,upi,yint,1,0.937,0.08777961749070506,0.0879490463950034,0.08318813712142047,3.15,0.0111734834660823,-0.03758015353712019,0.09204112302676079,0.09138324268585785,0.1222705951078216,0.03932102366125876,-0.05230690791937875,0.00530105048726931,-0.07949460773596362,2000,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.7
500,1,0.9,0.75,0.3,0.8,rapi,yint,1,0.966,0.05336275907539996,0.056789961844144976,0.055964491316729606,1.6,0.002989004245096111,0.06658565024544227,0.053315172582639216,0.053244633312923804,0.05613719278578676,0.022088654204776872,0.04875557947919207,0.0016539992806066106,0.055564894299041656,2000,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.8
500,1,0.9,0.75,0.3,0.8,tspa,yint,1,0.9410000000000001,0.052492105650555634,0.050420129977278634,0.04996494634501546,1.6,-6.765884037902494e-4,-0.02643351481430234,0.051780569463727145,0.051789097862855786,-0.013064301787645546,-0.046543164001553346,-0.04814360700947473,-0.0016658990056439005,-0.03238013075199342,2000,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.8
500,1,0.9,0.75,0.3,0.8,upi,yint,1,0.946,0.06145098778321379,0.061345696085244775,0.0598571813820173,2.7,9.849730506326464e-4,-0.024838688561145794,0.06290023806189743,0.06290825462992268,0.01565729420450582,-0.048000024192609445,-0.025936221022501815,-0.0023701889744140447,-0.04512650952968855,2000,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.8
500,1,0.9,0.75,0.3,0.9,rapi,yint,1,0.955,0.044459194441041176,0.045580787701242687,0.045461011969518184,0.95,9.678543401502175e-4,0.021161992843475197,0.044635530845469736,0.04463619682350375,0.021683172156831153,0.03070010605612476,0.02253341611498505,0.001040491580364289,0.01777100476265403,2000,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.9
500,1,0.9,0.75,0.3,0.9,tspa,yint,1,0.947,0.04398779759387239,0.04301458072269152,0.0429277323554635,0.8999999999999999,-0.001561279651127315,-0.023374786029430772,0.044060760208541695,0.044044102187175124,-0.03544809801076856,-0.026294412674867016,-0.0240990751161535,-0.001423739918917033,-0.025758512554739266,2000,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.9
500,1,0.9,0.75,0.3,0.9,upi,yint,1,0.941,0.046153362077270756,0.04643717797698456,0.04619299167436526,1.55,-7.856677464995635e-4,-0.025498753825135,0.047646814480292544,0.04765225099430181,-0.016487526404440442,-0.03972456438508524,8.586502761847026e-4,-0.00157467590493654,-0.03068455957177152,2000,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.9
500,1,0.9,0.75,0.6,0.7,rapi,yint,1,0.9745,0.05428208542668768,0.06376359888411355,0.06171870152829261,3.4000000000000004,0.00933425527090152,0.12554245556366084,0.057401298600345645,0.05665143821889984,0.16476643072739286,0.13393573640507347,0.13699945466628538,0.0074184817122874835,0.09699999753872501,2000,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.6,Reliability == 0.7
500,1,0.9,0.75,0.6,0.7,tspa,yint,1,0.9385,0.052385101457726305,0.051965622979699234,0.051092510352925544,2.3,0.004922021176040873,-0.04912369604177225,0.05485783669451256,0.05465024500387813,0.09006402763046291,0.06984918329617629,-0.024674784792463433,0.0035712552137305287,-0.06271752464984948,2000,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.6,Reliability == 0.7
500,1,0.9,0.75,0.6,0.7,upi,yint,1,0.9359999999999999,0.07166084379274684,0.07384022904488056,0.07030414572719457,3.3000000000000003,0.009321177324290369,-0.03133450645632674,0.07677768011831139,0.0762288215457645,0.1222789115097936,0.015935723532934695,-0.018932208912806447,0.004017949850904312,-0.06699329839757218,2000,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.6,Reliability == 0.7
500,1,0.9,0.75,0.6,0.8,rapi,yint,1,0.965,0.04467058356715885,0.048837456184231735,0.04839180164056025,1.6500000000000001,0.003873668637711432,0.07573774996346616,0.04555268583878361,0.04539903539305034,0.08532491063244958,0.07457662316767025,0.08330354735139811,0.003624021242799702,0.0669255973893117,2000,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.6,Reliability == 0.8
500,1,0.9,0.75,0.6,0.8,tspa,yint,1,0.9425,0.043620365308932096,0.04309606254438107,0.04287293196487792,1.8499999999999999,0.0013778162023672903,-0.03687204406387978,0.04475596193437204,0.04474593669383576,0.030791984796176473,0.030003813547829637,-0.017134962964217237,0.0011201597515984596,-0.041662338946909294,2000,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.6,Reliability == 0.8
500,1,0.9,0.75,0.6,0.8,upi,yint,1,0.9455,0.05390154883073454,0.0526850813331901,0.051727825432843724,1.7500000000000002,0.0026116665293870545,-0.03257047077548214,0.054507817830992004,0.054458831099999556,0.04795671292671333,0.00665112899926341,-0.04032766117198028,9.319225735930359e-4,-0.04626314424620126,2000,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.6,Reliability == 0.8
500,1,0.9,0.75,0.6,0.9,rapi,yint,1,0.9615,0.03899457282588241,0.03993385702673166,0.039863093397912705,0.65,0.0019517312215305105,0.035273259964943016,0.03861296579480939,0.038573252658031486,0.05059804623772506,0.017428002641048018,0.02227285771044074,0.0016721757280369065,0.03322212041181749,2000,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.6,Reliability == 0.9
500,1,0.9,0.75,0.6,0.9,tspa,yint,1,0.954,0.038652655389010915,0.037573981378436656,0.037506540911771184,0.65,3.036236005960487e-4,-0.01644876865071143,0.03819401827588566,0.03820236321283503,0.007947770113186037,-0.021006873100954115,-0.029651636238310686,-1.2055015578660289e-5,-0.017994093315622184,2000,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.6,Reliability == 0.9
500,1,0.9,0.75,0.6,0.9,upi,yint,1,0.952,0.041392084229126894,0.04075610741856765,0.04061471817223376,0.6,6.084020886808421e-4,0.0014406476760981946,0.04069184955248871,0.04069747669334632,0.014949381094683856,-0.009686923220895325,-0.018780548778119077,8.060506171975179e-5,-0.0017655981739680415,2000,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.6,Reliability == 0.9
