N,beta1,beta2,beta3,cor_xm,rel,method,par,coverage,rmse,rse_bias,std_bias,REPLICATIONS,N_lab,beta1_lab,beta2_lab,beta3_lab,cor_xm_lab,rel_lab
100,1,0.9,0.8,0,0.8,tspa,yint,0.9485,0.1457490653239894,-0.06239847943311527,0.054099264388714145,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0,Reliability == 0.8
100,1,0.9,0.8,0,0.8,upi,yint,0.9255,0.26572408840541833,-0.2594831440287707,0.12599875081709305,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0,Reliability == 0.8
100,1,0.9,0.8,0,0.9,rapi,yint,0.9475,0.11606251245446837,0.010107124826659986,0.09507939013433646,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0,Reliability == 0.9
100,1,0.9,0.8,0,0.9,tspa,yint,0.9465,0.11207864636483386,0.006712661345729565,0.004748108036411107,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0,Reliability == 0.9
100,1,0.9,0.8,0,0.9,upi,yint,0.9485,0.12322133556185633,-0.011481342650986104,0.02839571492266882,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0,Reliability == 0.9
100,1,0.9,0.8,0.3,0.7,rapi,yint,0.9665,0.32596252724998404,-0.20823423425683885,0.28255613272535224,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.7
100,1,0.9,0.8,0.3,0.7,tspa,yint,0.9495,0.1889278379844246,-0.0954886993263262,0.14157734129488048,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.7
100,1,0.9,0.8,0.3,0.7,upi,yint,0.906,0.9743982280314991,-0.04323830970158449,0.1393354177590554,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.7
100,1,0.9,0.8,0.3,0.8,rapi,yint,0.951,0.17991487003325335,-0.19213022800426416,0.171063898983237,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.8
100,1,0.9,0.8,0.3,0.8,tspa,yint,0.938,0.13838691580546766,-0.07916507360084535,0.04297584537964144,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.8
100,1,0.9,0.8,0.3,0.8,upi,yint,0.924,0.23776671383999395,-0.21327958319796414,0.1382698939989732,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.8
100,1,0.9,0.8,0.3,0.9,rapi,yint,0.9455,0.11189056619656727,-0.025435551287817604,0.08116945026915744,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.9
100,1,0.9,0.8,0.3,0.9,tspa,yint,0.946,0.10837072313846745,-0.02786231216578061,-0.0027652728556535385,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.9
100,1,0.9,0.8,0.3,0.9,upi,yint,0.9435,0.1165321908516584,-0.026343099680754767,0.017442011421833593,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.9
100,1,0.9,0.8,0.6,0.7,rapi,yint,0.963,0.22708493376154715,-0.1726044698811987,0.27819894688167063,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.7
100,1,0.9,0.8,0.6,0.7,tspa,yint,0.9505,0.16191222388790905,-0.09650412032968281,0.14063291945977,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.7
100,1,0.9,0.8,0.6,0.7,upi,yint,0.9005,0.5483010323642186,-0.14361946647063728,0.1526789008344258,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.7
100,1,0.9,0.8,0.6,0.8,rapi,yint,0.9565,0.12303021430115815,-0.03430087597735665,0.15839986078162327,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.8
100,1,0.9,0.8,0.6,0.8,tspa,yint,0.9435,0.11306499286167707,-0.026378529860766387,0.031429291027748385,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.8
100,1,0.9,0.8,0.6,0.8,upi,yint,0.929,0.16731573772799985,-0.12708454957006998,0.09476220078746213,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.8
100,1,0.9,0.8,0.6,0.9,rapi,yint,0.9505,0.0963501363824992,-0.005758835479705238,0.07048995280948202,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.9
100,1,0.9,0.8,0.6,0.9,tspa,yint,0.9505,0.09354363574263207,-0.004454541536231926,-0.005023840045770268,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.9
100,1,0.9,0.8,0.6,0.9,upi,yint,0.9465,0.10209724948925665,-0.016962013329700043,0.01670666753401136,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.9
100,1,0.9,0.85,0,0.7,rapi,yint,0.9685,0.5693224872046648,-0.07793050563219972,0.1923525355309655,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.7
100,1,0.9,0.85,0,0.7,tspa,yint,0.948,0.2865546021675405,-0.11625130925053939,0.10982335619367546,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.7
100,1,0.9,0.85,0,0.7,upi,yint,0.9065,0.7497404061800859,-0.0693649152238709,0.16485407119417614,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.7
100,1,0.9,0.85,0,0.8,rapi,yint,0.9465,0.15900249051669216,-0.0636420129800851,0.20203104874912953,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.8
